x, y, xFulc, yFulc 
154, 366, 278, 712
154, 366, 278, 712
155, 366, 278, 712
154, 366, 278, 712
152, 366, 278, 712
154, 367, 278, 712
152, 367, 278, 712
153, 367, 278, 712
152, 367, 278, 712
152, 367, 278, 712
152, 368, 278, 712
152, 367, 278, 712
151, 367, 278, 712
152, 367, 278, 712
150, 367, 278, 712
150, 367, 278, 712
151, 367, 278, 712
151, 367, 278, 712
150, 367, 278, 712
151, 368, 278, 712
151, 368, 278, 712
150, 368, 278, 712
149, 368, 278, 712
149, 368, 278, 712
149, 368, 278, 712
149, 368, 278, 712
149, 368, 278, 712
149, 368, 278, 712
148, 368, 278, 712
148, 368, 278, 712
147, 368, 278, 712
148, 369, 278, 712
148, 369, 278, 712
147, 369, 278, 712
147, 369, 278, 712
147, 369, 278, 712
147, 369, 278, 712
147, 369, 278, 712
147, 369, 278, 712
146, 369, 278, 712
146, 369, 278, 712
146, 369, 278, 712
146, 370, 278, 712
146, 370, 278, 712
145, 370, 278, 712
145, 370, 278, 712
145, 370, 278, 712
145, 370, 278, 712
145, 370, 278, 712
145, 370, 278, 712
144, 370, 278, 712
145, 370, 278, 712
144, 370, 278, 712
145, 370, 278, 712
144, 370, 278, 712
144, 371, 278, 712
144, 371, 278, 712
143, 371, 278, 712
143, 371, 278, 712
142, 371, 278, 712
143, 371, 278, 712
142, 371, 278, 712
142, 371, 278, 712
143, 371, 278, 712
142, 371, 278, 712
142, 371, 278, 712
142, 372, 278, 712
142, 372, 278, 712
142, 372, 278, 712
142, 372, 278, 712
141, 372, 278, 712
140, 372, 278, 712
141, 372, 278, 712
141, 372, 278, 712
140, 372, 278, 712
140, 372, 278, 712
140, 372, 278, 712
140, 372, 278, 712
139, 373, 278, 712
139, 373, 278, 712
139, 373, 278, 712
139, 373, 278, 712
138, 373, 278, 712
138, 373, 278, 712
138, 373, 278, 712
138, 373, 278, 712
138, 373, 278, 712
138, 373, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
137, 374, 278, 712
136, 374, 278, 712
136, 374, 278, 712
136, 374, 278, 712
136, 374, 278, 712
136, 374, 278, 712
136, 375, 278, 712
135, 375, 278, 712
135, 375, 278, 712
135, 375, 278, 712
135, 375, 278, 712
135, 375, 278, 712
135, 375, 278, 712
134, 375, 278, 712
134, 375, 278, 712
134, 375, 278, 712
134, 377, 278, 712
134, 375, 278, 712
134, 376, 278, 712
133, 376, 278, 712
133, 376, 278, 712
133, 376, 278, 712
133, 376, 278, 712
133, 376, 278, 712
132, 376, 278, 712
132, 377, 278, 712
132, 377, 278, 712
132, 377, 278, 712
132, 377, 278, 712
131, 377, 278, 712
131, 377, 278, 712
131, 377, 278, 712
131, 377, 278, 712
131, 377, 278, 712
130, 377, 278, 712
130, 377, 278, 712
130, 378, 278, 712
130, 378, 278, 712
130, 378, 278, 712
130, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
128, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
129, 378, 278, 712
128, 379, 278, 712
128, 379, 278, 712
128, 379, 278, 712
128, 379, 278, 712
128, 379, 278, 712
128, 379, 278, 712
127, 379, 278, 712
127, 379, 278, 712
128, 379, 278, 712
127, 379, 278, 712
127, 380, 278, 712
127, 380, 278, 712
127, 379, 278, 712
126, 380, 278, 712
126, 380, 278, 712
126, 380, 278, 712
126, 380, 278, 712
126, 380, 278, 712
125, 380, 278, 712
125, 380, 278, 712
125, 380, 278, 712
125, 381, 278, 712
124, 381, 278, 712
124, 381, 278, 712
124, 381, 278, 712
124, 381, 278, 712
124, 381, 278, 712
123, 382, 278, 712
123, 381, 278, 712
123, 382, 278, 712
123, 382, 278, 712
123, 382, 278, 712
122, 382, 278, 712
122, 382, 278, 712
122, 382, 277, 712
122, 382, 278, 712
122, 382, 278, 712
122, 383, 278, 712
122, 383, 278, 712
121, 383, 278, 712
121, 383, 278, 712
122, 382, 278, 712
121, 383, 278, 712
121, 383, 278, 712
121, 383, 278, 712
121, 383, 278, 712
121, 383, 278, 712
120, 383, 278, 712
120, 383, 278, 712
120, 383, 278, 712
120, 384, 278, 712
120, 384, 278, 712
119, 384, 278, 712
119, 384, 278, 712
119, 384, 278, 712
119, 384, 278, 712
118, 384, 278, 712
118, 385, 278, 712
119, 384, 278, 712
118, 385, 278, 712
118, 385, 278, 712
117, 385, 278, 712
116, 385, 278, 712
116, 385, 278, 712
117, 385, 278, 712
117, 385, 278, 712
117, 385, 278, 712
117, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
116, 386, 278, 712
115, 386, 278, 712
115, 386, 278, 712
115, 386, 278, 712
115, 386, 278, 712
116, 386, 278, 712
115, 387, 278, 712
115, 387, 278, 712
115, 387, 278, 712
115, 387, 278, 712
115, 387, 278, 712
114, 387, 278, 712
115, 387, 278, 712
115, 386, 278, 712
114, 387, 278, 712
114, 387, 278, 712
113, 387, 278, 712
113, 388, 278, 712
113, 388, 278, 712
113, 388, 278, 712
113, 388, 278, 712
112, 388, 278, 712
113, 388, 278, 712
112, 388, 278, 712
112, 389, 278, 712
112, 389, 278, 712
111, 389, 278, 712
111, 389, 278, 712
111, 389, 278, 712
111, 389, 278, 712
111, 389, 278, 712
111, 389, 278, 712
111, 390, 278, 712
110, 390, 278, 712
111, 389, 278, 712
110, 390, 278, 712
111, 390, 278, 712
110, 390, 278, 712
110, 390, 278, 712
109, 389, 278, 712
109, 390, 278, 712
109, 390, 278, 712
110, 390, 278, 712
109, 390, 278, 712
109, 391, 278, 712
109, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
107, 391, 278, 712
107, 391, 278, 712
107, 391, 278, 712
108, 391, 278, 712
108, 391, 278, 712
106, 390, 278, 712
107, 389, 278, 712
106, 388, 278, 712
107, 391, 278, 712
106, 389, 278, 712
105, 389, 278, 712
106, 390, 278, 712
105, 389, 278, 712
105, 390, 278, 712
106, 390, 278, 712
105, 389, 278, 712
104, 390, 278, 712
104, 390, 278, 712
104, 389, 278, 712
105, 390, 278, 712
104, 389, 278, 712
104, 389, 278, 712
104, 390, 278, 712
104, 391, 278, 712
103, 390, 278, 712
104, 391, 278, 712
104, 390, 278, 712
104, 390, 278, 712
103, 390, 278, 712
102, 390, 278, 712
102, 390, 278, 712
102, 390, 278, 712
102, 391, 278, 712
102, 391, 278, 712
102, 390, 278, 712
102, 390, 278, 712
102, 392, 278, 712
102, 392, 278, 712
102, 392, 278, 712
102, 392, 278, 712
101, 391, 278, 712
101, 392, 278, 712
101, 393, 278, 712
101, 393, 278, 712
101, 393, 278, 712
100, 391, 278, 712
101, 393, 278, 712
100, 392, 278, 712
101, 393, 278, 712
100, 393, 278, 712
100, 393, 278, 712
100, 394, 277, 712
100, 394, 278, 712
100, 394, 277, 712
99, 393, 277, 712
100, 394, 278, 712
100, 394, 278, 712
99, 395, 278, 712
99, 395, 278, 712
99, 394, 278, 712
99, 395, 278, 712
99, 395, 278, 712
99, 395, 278, 712
98, 395, 278, 712
98, 396, 278, 712
98, 396, 277, 712
98, 396, 278, 712
98, 395, 278, 712
98, 396, 278, 712
98, 396, 278, 712
97, 395, 278, 712
98, 396, 278, 712
97, 396, 278, 712
97, 396, 278, 712
97, 397, 278, 712
97, 397, 278, 712
97, 397, 278, 712
96, 397, 278, 712
96, 397, 278, 712
96, 397, 278, 712
95, 396, 278, 712
95, 396, 278, 712
95, 398, 278, 712
95, 398, 278, 712
95, 398, 278, 712
95, 398, 278, 712
95, 398, 278, 712
95, 398, 278, 712
95, 398, 278, 712
93, 399, 278, 712
94, 397, 278, 712
94, 397, 278, 712
94, 399, 278, 712
93, 397, 278, 712
94, 399, 278, 712
94, 399, 278, 712
92, 398, 278, 712
92, 399, 278, 712
93, 398, 278, 712
92, 398, 278, 712
93, 400, 278, 712
93, 400, 278, 712
92, 398, 278, 712
91, 399, 278, 712
93, 399, 278, 712
92, 400, 278, 712
92, 400, 277, 712
92, 400, 278, 712
92, 400, 278, 712
91, 401, 278, 712
91, 401, 278, 712
91, 401, 278, 712
92, 400, 278, 712
91, 401, 278, 712
90, 400, 278, 712
89, 401, 278, 712
90, 402, 278, 712
91, 402, 278, 712
90, 402, 278, 712
89, 401, 278, 712
90, 402, 278, 712
90, 402, 278, 712
89, 402, 278, 712
89, 402, 278, 712
89, 403, 278, 712
89, 403, 278, 712
89, 403, 278, 712
88, 403, 278, 712
88, 403, 278, 712
87, 402, 278, 712
88, 404, 278, 712
86, 403, 278, 712
86, 403, 278, 712
88, 403, 278, 712
88, 404, 278, 712
86, 403, 278, 712
86, 403, 278, 712
86, 403, 278, 712
87, 404, 278, 712
86, 403, 278, 712
86, 403, 278, 712
86, 403, 278, 712
86, 404, 278, 712
86, 403, 278, 712
87, 405, 278, 712
85, 404, 278, 712
85, 404, 278, 712
84, 404, 278, 712
85, 404, 278, 712
85, 404, 278, 712
84, 405, 278, 712
84, 405, 278, 712
84, 405, 278, 712
85, 406, 278, 712
84, 406, 278, 712
83, 406, 278, 712
83, 406, 278, 712
83, 405, 278, 712
83, 405, 278, 712
83, 405, 278, 712
82, 407, 278, 712
82, 407, 278, 712
82, 406, 278, 712
83, 408, 278, 712
82, 407, 278, 712
81, 406, 278, 712
81, 406, 278, 712
81, 407, 278, 712
81, 407, 278, 712
81, 408, 278, 712
81, 407, 278, 712
81, 407, 278, 712
81, 407, 278, 712
82, 409, 278, 712
80, 408, 278, 712
82, 409, 278, 712
80, 407, 278, 712
81, 407, 278, 712
80, 407, 278, 712
80, 408, 278, 712
80, 408, 278, 712
80, 407, 278, 712
80, 408, 278, 712
80, 409, 278, 712
79, 408, 278, 712
79, 409, 278, 712
79, 409, 278, 712
79, 408, 278, 712
79, 408, 278, 712
80, 410, 278, 712
79, 409, 278, 712
78, 409, 278, 712
78, 409, 278, 712
78, 409, 278, 712
79, 411, 278, 712
78, 411, 278, 712
79, 411, 278, 712
79, 411, 278, 712
78, 412, 278, 712
79, 411, 278, 712
79, 411, 278, 712
78, 412, 278, 712
77, 411, 278, 712
77, 411, 278, 712
79, 412, 278, 712
79, 411, 278, 712
79, 411, 278, 712
79, 411, 278, 712
78, 412, 278, 712
78, 412, 278, 712
78, 412, 278, 712
78, 412, 278, 712
77, 413, 278, 712
77, 413, 278, 712
78, 412, 278, 712
77, 413, 278, 712
76, 412, 278, 712
76, 413, 278, 712
77, 413, 278, 712
76, 413, 278, 712
75, 412, 278, 712
77, 413, 278, 712
76, 414, 278, 712
75, 413, 278, 712
75, 413, 278, 712
75, 415, 278, 712
74, 414, 278, 712
76, 414, 278, 712
74, 413, 278, 712
74, 414, 278, 712
74, 413, 278, 712
73, 414, 278, 712
73, 414, 277, 712
73, 414, 278, 712
73, 414, 278, 712
73, 414, 278, 712
72, 415, 278, 712
73, 414, 278, 712
72, 415, 278, 712
72, 415, 278, 712
74, 415, 278, 712
72, 416, 278, 712
74, 415, 278, 712
72, 415, 278, 712
71, 416, 278, 712
73, 415, 278, 712
73, 416, 278, 712
73, 416, 278, 712
72, 416, 278, 712
72, 417, 278, 712
72, 417, 278, 712
72, 417, 278, 712
72, 417, 278, 712
71, 416, 278, 712
72, 417, 278, 712
71, 417, 278, 712
71, 418, 278, 712
72, 417, 278, 712
71, 418, 278, 712
71, 418, 278, 712
71, 418, 278, 712
71, 418, 278, 712
71, 418, 278, 712
71, 418, 278, 712
71, 418, 278, 712
70, 419, 278, 712
70, 419, 278, 712
70, 419, 278, 712
69, 418, 278, 712
69, 419, 278, 712
69, 419, 278, 712
69, 420, 278, 712
69, 420, 278, 712
69, 420, 278, 712
70, 420, 278, 712
68, 419, 278, 712
69, 420, 278, 712
68, 419, 278, 712
69, 420, 278, 712
68, 420, 278, 712
69, 420, 278, 712
68, 421, 278, 712
67, 420, 278, 712
69, 420, 278, 712
67, 421, 278, 712
68, 420, 278, 712
68, 421, 278, 712
67, 420, 278, 712
68, 422, 278, 712
68, 422, 278, 712
67, 422, 278, 712
66, 421, 278, 712
67, 422, 278, 712
67, 422, 278, 712
67, 422, 278, 712
67, 422, 278, 712
68, 422, 278, 712
68, 423, 278, 712
67, 423, 278, 712
67, 422, 278, 712
67, 423, 278, 712
65, 423, 278, 712
65, 423, 278, 712
64, 422, 278, 712
67, 423, 278, 712
66, 423, 278, 712
66, 423, 278, 712
66, 423, 278, 712
66, 424, 278, 712
65, 424, 278, 712
65, 424, 278, 712
64, 424, 278, 712
66, 424, 278, 712
64, 425, 278, 712
65, 424, 278, 712
65, 424, 278, 712
64, 425, 278, 712
64, 425, 278, 712
63, 425, 278, 712
63, 425, 278, 712
63, 426, 278, 712
63, 426, 278, 712
64, 425, 278, 712
63, 426, 278, 712
64, 426, 278, 712
62, 426, 278, 712
63, 426, 278, 712
62, 426, 278, 712
62, 427, 278, 712
62, 427, 278, 712
63, 427, 278, 712
63, 426, 278, 712
62, 427, 278, 712
63, 427, 278, 712
62, 427, 278, 712
62, 427, 278, 712
63, 427, 278, 712
61, 428, 278, 712
61, 428, 278, 712
62, 427, 278, 712
62, 427, 278, 712
62, 427, 278, 712
62, 428, 278, 712
60, 429, 278, 712
62, 428, 278, 712
61, 428, 278, 712
60, 427, 278, 712
61, 428, 278, 712
61, 428, 278, 712
61, 428, 278, 712
61, 428, 278, 712
60, 429, 278, 712
61, 429, 278, 712
61, 429, 278, 712
61, 429, 278, 712
60, 430, 278, 712
59, 430, 278, 712
60, 430, 278, 712
59, 429, 278, 712
59, 430, 278, 712
60, 430, 278, 712
60, 431, 278, 712
60, 431, 278, 712
58, 431, 278, 712
58, 431, 278, 712
58, 431, 278, 712
59, 431, 278, 712
59, 431, 278, 712
58, 431, 278, 712
59, 431, 278, 712
59, 431, 278, 712
59, 431, 278, 712
58, 432, 278, 712
59, 432, 278, 712
59, 432, 278, 712
59, 431, 278, 712
59, 432, 278, 712
59, 432, 278, 712
58, 431, 278, 712
59, 432, 278, 712
57, 433, 278, 712
58, 432, 278, 712
58, 432, 278, 712
58, 432, 278, 712
58, 433, 278, 712
57, 432, 278, 712
57, 432, 278, 712
57, 433, 278, 712
56, 433, 278, 712
56, 433, 278, 712
57, 433, 278, 712
57, 433, 278, 712
55, 434, 278, 712
55, 435, 278, 712
56, 434, 278, 712
55, 435, 278, 712
55, 435, 278, 712
54, 435, 278, 712
54, 435, 278, 712
54, 435, 278, 712
55, 435, 278, 712
56, 435, 278, 712
54, 435, 278, 712
55, 435, 278, 712
54, 435, 278, 712
55, 435, 278, 712
54, 435, 278, 712
55, 436, 278, 712
54, 435, 278, 712
54, 435, 278, 712
54, 436, 278, 712
54, 435, 278, 712
54, 435, 278, 712
53, 436, 278, 712
53, 436, 278, 712
52, 437, 278, 712
52, 437, 278, 712
53, 436, 278, 712
53, 437, 278, 712
52, 438, 278, 712
53, 437, 278, 712
53, 437, 278, 712
52, 438, 278, 712
53, 438, 278, 712
53, 438, 278, 712
51, 438, 278, 712
51, 439, 278, 712
51, 438, 278, 712
52, 438, 278, 712
52, 439, 278, 712
51, 439, 278, 712
51, 438, 278, 712
52, 439, 278, 712
50, 440, 278, 712
50, 440, 278, 712
50, 440, 278, 712
51, 439, 278, 712
51, 440, 278, 712
49, 441, 278, 712
50, 440, 278, 712
50, 440, 278, 712
49, 441, 278, 712
49, 440, 278, 712
49, 441, 278, 712
49, 440, 278, 712
49, 441, 278, 712
48, 442, 278, 712
48, 442, 278, 712
48, 442, 278, 712
49, 441, 278, 712
48, 441, 278, 712
48, 442, 278, 712
48, 442, 278, 712
48, 442, 278, 712
48, 441, 278, 712
49, 441, 278, 712
49, 442, 278, 712
48, 442, 278, 712
48, 442, 278, 712
48, 442, 278, 712
48, 442, 278, 712
47, 443, 278, 712
48, 442, 278, 712
47, 443, 278, 712
47, 443, 278, 712
47, 444, 278, 712
47, 443, 278, 712
46, 444, 278, 712
46, 444, 278, 712
46, 444, 278, 712
47, 443, 278, 712
46, 444, 278, 712
47, 444, 278, 712
46, 444, 278, 712
46, 444, 278, 712
47, 444, 278, 712
46, 445, 278, 712
46, 444, 278, 712
46, 445, 278, 712
46, 445, 278, 712
45, 446, 278, 712
45, 444, 278, 712
45, 446, 278, 712
45, 445, 278, 712
46, 445, 278, 712
45, 446, 278, 712
45, 446, 278, 712
45, 446, 278, 712
44, 446, 278, 712
46, 446, 278, 712
45, 446, 278, 712
44, 447, 278, 712
45, 446, 278, 712
44, 446, 278, 712
45, 447, 278, 712
44, 447, 278, 712
44, 447, 278, 712
44, 447, 278, 712
44, 447, 278, 712
44, 447, 278, 712
43, 448, 278, 712
43, 448, 278, 712
43, 448, 278, 712
42, 449, 278, 712
43, 448, 278, 712
43, 448, 278, 712
43, 448, 278, 712
43, 448, 278, 712
43, 449, 278, 712
43, 449, 278, 712
43, 449, 278, 712
43, 449, 278, 712
42, 449, 278, 712
42, 450, 278, 712
42, 450, 278, 712
43, 450, 278, 712
42, 450, 278, 712
42, 450, 278, 712
42, 450, 278, 712
41, 450, 278, 712
41, 450, 278, 712
41, 451, 278, 712
41, 451, 278, 712
41, 451, 278, 712
41, 452, 278, 712
41, 451, 278, 712
41, 451, 278, 712
41, 451, 278, 712
40, 452, 278, 712
41, 452, 278, 712
40, 452, 278, 712
40, 452, 278, 712
40, 452, 278, 712
40, 452, 278, 712
40, 453, 278, 712
39, 451, 278, 712
40, 453, 278, 712
40, 453, 278, 712
40, 453, 278, 712
39, 453, 278, 712
40, 452, 278, 712
39, 453, 278, 712
40, 453, 278, 712
39, 453, 278, 712
39, 452, 278, 712
39, 453, 278, 712
39, 453, 278, 712
38, 453, 278, 712
38, 453, 278, 712
38, 453, 278, 712
39, 454, 278, 712
38, 454, 278, 712
39, 454, 278, 712
38, 454, 278, 712
38, 455, 278, 712
38, 455, 278, 712
39, 455, 278, 712
38, 455, 278, 712
37, 454, 278, 712
38, 455, 278, 712
38, 456, 278, 712
38, 456, 278, 712
37, 455, 278, 712
37, 455, 278, 712
36, 454, 278, 712
36, 454, 278, 712
37, 455, 278, 712
36, 453, 278, 712
36, 455, 278, 712
37, 454, 278, 712
37, 454, 278, 712
37, 454, 278, 712
38, 455, 278, 712
37, 452, 278, 712
37, 454, 278, 712
37, 454, 278, 712
37, 454, 278, 712
37, 454, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 454, 278, 712
38, 455, 278, 712
37, 452, 278, 712
37, 452, 278, 712
38, 455, 278, 712
37, 454, 278, 712
38, 453, 278, 712
37, 452, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 452, 278, 712
37, 453, 278, 712
38, 451, 278, 712
37, 452, 278, 712
37, 453, 278, 712
37, 452, 278, 712
38, 454, 278, 712
37, 454, 278, 712
37, 453, 278, 712
37, 454, 278, 712
38, 454, 278, 712
38, 452, 278, 712
37, 452, 278, 712
37, 454, 278, 712
38, 453, 278, 712
37, 452, 278, 712
37, 452, 278, 712
37, 452, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 452, 278, 712
38, 451, 278, 712
38, 454, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 452, 278, 712
38, 454, 278, 712
37, 452, 278, 712
40, 451, 278, 712
40, 451, 278, 712
40, 451, 278, 712
38, 454, 278, 712
38, 453, 278, 712
38, 454, 278, 712
38, 453, 278, 712
38, 454, 278, 712
38, 453, 278, 712
37, 453, 278, 712
38, 453, 278, 712
38, 452, 278, 712
38, 453, 278, 712
38, 453, 278, 712
37, 453, 278, 712
38, 453, 278, 712
37, 454, 278, 712
38, 454, 278, 712
38, 454, 278, 712
37, 452, 278, 712
38, 453, 278, 712
37, 453, 278, 712
37, 453, 278, 712
38, 454, 278, 712
37, 454, 278, 712
37, 454, 278, 712
37, 453, 278, 712
37, 453, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 452, 278, 712
38, 454, 278, 712
37, 452, 278, 712
37, 452, 278, 712
37, 453, 278, 712
